acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,datetime,elapsed,Row #,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,datetime,IGNORE,Elapsed,Minutes,Label
0.24487038,-0.150524959,0.934821069,-0.085160956,0.085160412,-1.107764125,46:05.8,397.1,730,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,388.7,15,00:15.0,
0.012849634,-0.049451306,0.766426623,-0.057977453,0.028960809,-0.259577721,46:06.3,397.6,731,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,389.2,15,00:15.0,
-0.307804048,-0.089253582,0.93969506,-0.121507436,0.180455402,1.619749188,46:06.8,398.1,732,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,389.7,15,00:15.0,
-0.20339258,-0.041490853,0.910938859,-0.043011256,-0.201946244,1.306375265,46:07.3,398.6,733,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,390.2,15,00:15.0,
-0.207835615,0.021851331,0.974787354,-0.056755722,-0.096877433,1.304848194,46:07.9,399.2,734,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,390.8,15,00:15.0,
-0.323107868,0.00946891,0.927266538,0.001581907,-0.112454496,1.471003532,46:08.4,399.7,735,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,391.3,15,00:15.0,
-0.263620466,-0.036183886,0.923611045,-0.062558942,-0.083743833,1.542780161,46:09.0,400.3,736,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,391.9,15,00:15.0,
-0.175253302,0.028649524,1.036198974,-0.015216887,-0.081605799,1.231238842,46:09.5,400.8,737,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,392.4,15,00:15.0,
-0.189322934,-0.014473554,0.924829543,-0.11203903,-0.083743833,1.063556433,46:10.0,401.3,738,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,392.9,15,00:15.0,
0.184016451,-0.054034602,1.15682888,-0.276972651,0.02193586,-0.082426801,46:10.6,401.9,739,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,393.5,15,00:15.0,
0.25335598,-0.190086007,0.905333817,-0.012467992,0.108678721,-1.008498549,46:11.1,402.4,740,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,394,15,00:15.0,
0.232020736,-0.089977264,0.927266538,-0.043011256,0.171597853,-1.564691305,46:11.6,402.9,741,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,394.5,15,00:15.0,
0.297238708,-0.086600095,0.913863182,-0.031404816,-0.008912835,-1.415945649,46:12.1,403.4,742,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,395,15,00:15.0,
0.202442348,0.022822501,0.925560653,0.017464407,0.143498048,-1.366770983,46:12.7,404,743,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,395.6,15,00:15.0,
0.205594137,-0.005789421,1.041560292,0.006774262,0.056449749,-1.192368984,46:13.2,404.5,744,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,396.1,15,00:15.0,
0.215776876,-0.023157686,0.760334194,0.006774262,0.035069462,-0.826460719,46:13.7,405,745,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,396.6,15,00:15.0,
0.129223675,-0.041973308,0.909232914,-0.018271212,0.029877108,-0.329216361,46:14.3,405.6,746,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,397.2,15,00:15.0,
0.052853208,-0.000482452,0.945300102,-0.01704948,-0.028460523,-0.023478309,46:14.8,406.1,747,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,397.7,15,00:15.0,
-0.020240523,-0.114099845,0.785678625,0.06205757,-0.03029312,0.208650485,46:15.4,406.7,748,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,398.3,15,00:15.0,
-0.06664563,-0.052104793,1.005005836,0.020213298,-0.015632354,0.401073039,46:15.9,407.2,749,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,398.8,15,00:15.0,
-0.071088664,-0.026293622,0.898997664,0.043426178,-0.04098326,0.763926983,46:16.4,407.7,750,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,399.3,15,00:15.0,
-0.164639369,-0.122783981,1.027913332,-0.004526746,-0.014410622,0.981395006,46:17.0,408.3,751,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,399.9,15,00:15.0,
-0.17821534,-0.262936234,0.766426623,0.305181921,-0.201335385,1.177482724,46:17.5,408.8,752,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,400.4,15,00:15.0,
-0.288797706,-0.019298071,0.8809641,-0.038735196,-0.020213842,1.280718923,46:18.0,409.3,753,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,400.9,15,00:15.0,
-0.057759538,-0.067784473,0.734258592,-0.253148913,0.055228017,0.199182063,46:18.5,409.8,754,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,401.4,15,00:15.0,
0.152740926,-0.039319821,0.892661572,0.066944495,0.04606504,-0.237281144,46:19.1,410.4,755,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,402,15,00:15.0,
0.016971214,-0.017368264,1.002325177,0.038539253,0.022852158,-0.315777332,46:19.6,410.9,756,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,402.5,15,00:15.0,
-0.21820271,-0.079845771,0.78056103,-0.187175453,0.117536269,-0.347236872,46:20.1,411.4,757,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,403,15,00:15.0,
0.080734491,-0.211555108,1.084938407,-0.039040633,0.009413123,-0.196353182,46:20.7,412,758,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,403.6,15,00:15.0,
0.004848918,-0.14545922,0.934821069,0.015020944,-0.002193317,-0.040582538,46:21.2,412.5,759,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,404.1,15,00:15.0,
0.008485607,-0.10276223,0.958216012,0.009062804,0.002948633,-0.002963663,46:21.8,413.1,760,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,404.7,15,00:15.0,
0.022789916,-0.054034602,0.960896671,0.001369327,0.002870541,0.007173696,46:22.3,413.6,761,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,405.2,15,00:15.0,
0.020123012,-0.040284727,0.962358892,-0.000778407,0.000412845,0.006614102,46:22.8,414.1,762,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,405.7,15,00:15.0,
0.017698551,-0.047280274,0.961627781,-0.001953661,0.002491085,0.007024528,46:23.3,414.6,763,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,406.2,15,00:15.0,
0.018910781,-0.047762729,0.959190845,-0.000472851,3.09E-05,0.0067803,46:23.9,415.2,764,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,406.8,15,00:15.0,
0.019153228,-0.048003953,0.961871505,-0.001352936,4.00E-05,0.006844511,46:24.4,415.7,765,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,407.3,15,00:15.0,
0.017940998,-0.047762729,0.960896671,-0.002218831,2.35E-05,0.00307335,46:24.9,416.2,766,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,407.8,15,00:15.0,
0.018425889,-0.044868015,0.961871505,-0.000332989,0.000323004,0.005002349,46:25.4,416.7,767,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,408.3,15,00:15.0,
-0.010120261,-0.07429757,0.922636271,-0.011438467,0.008425657,0.00702037,46:26.0,417.3,768,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,408.9,15,00:15.0,
0,-0.073091447,0.967963934,0.010400996,-0.003432758,0.00296769,46:26.5,417.8,769,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,409.4,15,00:15.0,
0.024244592,-0.040284727,0.950661421,-0.001806319,0.003567753,0.003513278,46:27.1,418.4,770,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,410,15,00:15.0,
0.013576971,-0.013026198,0.953585804,-0.0109693,-0.002846332,-0.000151914,46:27.6,418.9,771,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,410.5,15,00:15.0,
0.020123012,0.051472027,0.991115034,-0.003878061,-0.001296998,-0.059608623,46:28.1,419.4,772,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,411,15,00:15.0,
0.04679206,0.011411251,0.959434509,0.021912761,0.000970629,-0.076083191,46:28.7,419.9,773,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,411.5,15,00:15.0,
-0.068126634,0.074294522,0.982098341,0.03810069,-0.015522733,-0.04370733,46:29.2,420.5,774,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,412.1,15,00:15.0,
0.090189874,0.032291412,0.956510127,0.023745358,-0.007581485,-0.066614777,46:29.7,421,775,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,412.6,15,00:15.0,
0.012364741,0.001213963,0.987215936,-0.02573473,0.02326721,-0.050426848,46:30.2,421.5,776,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,413.1,15,00:15.0,
0.012364741,0.043217078,0.866829693,-0.046045966,0.010610092,-0.047074277,46:30.8,422,777,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,413.6,15,00:15.0,
-0.031841796,-0.025569946,0.967232823,0.000379793,0.008472065,-0.043103654,46:31.3,422.6,778,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,414.2,15,00:15.0,
0.008728053,0.004855852,0.941888332,-0.045435101,-0.012602787,-0.039438464,46:31.8,423.1,779,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,414.7,15,00:15.0,
-0.071335502,-0.119648047,1.033030868,0.000685222,0.017635044,-0.099914119,46:32.4,423.7,780,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,415.3,15,00:15.0,
0.078310028,-0.039078593,0.980879843,0.043751225,-0.026652686,-0.094416328,46:32.9,424.2,781,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,415.8,15,00:15.0,
-0.111816548,0.022336917,0.844653249,-0.024054818,-0.020238603,0.03539253,46:33.4,424.7,782,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,416.3,15,00:15.0,
0.006788486,-0.008442907,0.84952718,-0.02069506,-0.002218077,0.123357125,46:33.9,425.2,783,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,416.8,15,00:15.0,
0.061338816,-0.062959962,0.99769491,-0.075062066,0.012137257,0.18535994,46:34.5,425.8,784,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,417.4,15,00:15.0,
-0.094044387,0.0293779,0.886081696,0.029701322,-0.004966971,0.196355522,46:35.0,426.3,785,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,417.9,15,00:15.0,
0.038791347,0.019908991,0.926779091,0.023898102,0.027408887,-0.230944723,46:35.5,426.8,786,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,418.4,15,00:15.0,
0.140618622,0.025250427,0.888275027,0.182723075,0.035655569,-1.339054227,46:36.0,427.3,787,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,418.9,15,00:15.0,
0.248022169,-0.009649036,0.882426322,-0.011837512,0.075056382,-1.109063506,46:36.6,427.9,788,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,419.5,15,00:15.0,
0.08897765,-0.069473058,0.951636195,-0.002979968,0.002363412,-0.342733055,46:37.1,428.4,789,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,420,15,00:15.0,
0.163166106,-0.050898664,0.820039928,0.156761289,0.035350136,-0.115796618,46:37.7,428.9,790,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,420.5,15,00:15.0,
0.003879135,-0.051139891,0.980392396,-0.117944516,0.049170382,-0.036673535,46:38.2,429.5,791,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,421.1,15,00:15.0,
-0.004443042,-0.048968859,0.851233125,0.059817273,0.047948651,-0.007962869,46:38.7,430,792,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,421.6,15,00:15.0,
-0.076025374,0.050986439,0.869754016,-0.073656783,-0.014665036,-0.005519408,46:39.2,430.5,793,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,422.1,15,00:15.0,
0.277358145,-0.097214036,0.195201188,0.568668008,-0.058341902,0.102298304,46:39.8,431.1,794,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,422.7,15,00:15.0,
-0.085651964,-0.000241226,1.011585593,-0.065715536,0.017710822,0.017082606,46:40.3,431.6,795,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,423.2,15,00:15.0,
0.061581265,0.054385535,1.075434208,-0.020511508,-0.000615136,-0.040033296,46:40.8,432.1,796,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,423.7,15,00:15.0,
0.024244592,-0.02774098,0.929459751,-0.020816941,-0.069337472,-0.044614784,46:41.4,432.7,797,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,424.3,15,00:15.0,
0.043155372,-0.05186357,0.26977241,-0.416657627,0.017710822,0.012501117,46:41.9,433.2,798,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,424.8,15,00:15.0,
-0.006417727,0.026221598,1.002325177,0.045899067,-0.066070043,0.004483232,46:42.4,433.7,799,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,425.3,15,00:15.0,
0.001697121,-0.03111814,1.055207372,-0.064667538,-0.048354954,0.011508182,46:42.9,434.2,800,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,425.8,15,00:15.0,
-0.05800638,-0.019056847,0.912644684,0.06147613,-0.011092173,-0.035528444,46:43.5,434.8,801,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,426.4,15,00:15.0,
-0.072569683,0.011168458,0.973325253,0.010468889,-0.026363803,-0.022089407,46:44.0,435.3,802,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,426.9,15,00:15.0,
-0.035544332,-0.069231831,0.997451186,0.025007606,0.016721785,0.031735118,46:44.5,435.8,803,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,427.4,15,00:15.0,
-0.05726587,-0.034977753,1.009636045,0.008299276,-0.012680585,-0.022603152,46:45.1,436.4,804,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,428,15,00:15.0,
0.073703557,-0.012061295,0.927022815,0.009215578,-0.020010967,-0.080329917,46:45.6,436.9,805,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,428.5,15,00:15.0,
0.034669768,0.002427926,0.993308365,-0.006361488,0.008088833,0.04428659,46:46.1,437.4,806,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,429,15,00:15.0,
-0.023449387,-0.033047948,1.01889658,0.021738313,-0.023370728,0.103845954,46:46.6,437.9,807,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,429.5,15,00:15.0,
0.065702841,-0.092389517,1.046921611,-0.014608167,-0.006877366,0.017408522,46:47.2,438.5,808,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,430.1,15,00:15.0,
-0.000740507,-0.023398912,0.934333682,-0.057005156,0.040385209,-0.022523565,46:47.7,439,809,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,430.6,15,00:15.0,
0.051883429,0.03204862,0.954316854,-0.053645395,-0.066210777,-0.154775903,46:48.2,439.5,810,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,431.1,15,00:15.0,
0.042428035,-0.097937718,1.011341929,-0.004776176,0.031833097,-0.188068047,46:48.8,440.1,811,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,431.7,15,00:15.0,
0.04048847,0.000485585,0.989652932,-0.073193081,-0.059491254,-0.131868452,46:49.3,440.6,812,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,432.2,15,00:15.0,
-0.172784954,-0.102038555,0.953098357,0.000110745,-0.040859867,1.011060476,46:49.8,441.1,813,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,432.7,15,00:15.0,
-0.234740704,-0.111928813,0.858300269,-0.006914206,-0.079955243,1.528463244,46:50.4,441.7,814,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,433.3,15,00:15.0,
-0.227088809,0.021122955,0.956266463,-0.037762899,-0.135543972,1.342454791,46:50.9,442.2,815,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,433.8,15,00:15.0,
-0.238443226,-0.001929807,0.962358892,-0.003554445,-0.114469126,1.508610129,46:51.4,442.7,816,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,434.3,15,00:15.0,
-0.215240672,-0.069955505,0.872434676,0.002554208,-0.101640962,1.585579157,46:51.9,443.2,817,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,434.8,15,00:15.0,
-0.216474861,-0.002412259,0.933846354,-0.035624869,-0.057047796,1.522049189,46:52.5,443.8,818,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,435.4,15,00:15.0,
-0.261645794,-0.089977264,0.882182598,-0.075025678,-0.120577782,1.538237095,46:53.0,444.3,819,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,435.9,15,00:15.0,
-0.265348315,-0.089494802,0.898754001,-0.00996853,-0.108971342,1.558395743,46:53.5,444.8,820,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,436.4,15,00:15.0,
-0.226841956,-0.052104793,1.098585367,-0.033486843,-0.08178784,1.628034353,46:54.0,445.3,821,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,436.9,15,00:15.0,
-0.205860928,0.053414367,0.914350629,0.003165074,-0.123326682,1.542818666,46:54.6,445.9,822,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,437.5,15,00:15.0,
-0.089601338,-0.063201189,0.933602631,-0.050896503,-0.074152023,0.853151798,46:55.1,446.4,823,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,438,15,00:15.0,
-0.007158234,-0.14570044,0.967232823,0.004081368,-0.019785015,-0.023745297,46:55.7,446.9,824,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,438.5,15,00:15.0,
-0.051341813,-0.194428071,1.037661195,0.013549782,0.036109153,-0.426000059,46:56.2,447.5,825,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,439.1,15,00:15.0,
0.002666905,-0.106621847,0.944812715,0.008968294,0.015950602,-0.24823828,46:56.7,448,826,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,439.6,15,00:15.0,
0.00533381,-0.061271381,0.964795828,0.002811577,-0.002335434,-0.009832747,46:57.2,448.5,827,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,440.1,15,00:15.0,
0.003151797,-0.045109242,0.964308441,0.003628857,-0.000470937,0.007135102,46:57.8,449.1,828,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,440.7,15,00:15.0,
0.004606472,-0.01640336,0.964552164,0.00557467,-0.002792023,0.00037145,46:58.3,449.6,829,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,441.2,15,00:15.0,
0.004606472,0.014081969,0.977711737,0.010663029,0.002320327,-0.109611042,46:58.8,450.1,830,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,441.7,15,00:15.0,
0,0.015538725,0.976980627,-0.017436776,0.016064795,-0.404048085,46:59.3,450.6,831,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,442.2,15,00:15.0,
0.107403539,0.051714819,0.988678098,-0.001554281,0.038972244,-0.698485136,46:59.9,451.2,832,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,442.8,15,00:15.0,
0.188865364,-0.011578843,0.98404789,0.016160812,0.049967818,-0.58119905,47:00.4,451.7,833,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,443.3,15,00:15.0,
0.120495617,0.009226118,0.98745966,-0.124032766,0.030114695,-0.455055326,47:00.9,452.2,834,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,443.8,15,00:15.0,
0.20656392,-0.000723678,0.892905235,0.025629226,-0.002261163,-0.225980863,47:01.5,452.8,835,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,444.4,15,00:15.0,
-0.019993687,-0.150766194,0.855863333,0.008830432,-0.021503419,0.028139073,47:02.0,453.3,836,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,444.9,15,00:15.0,
0.011152512,-0.112893716,0.89802289,0.008219566,0.011483306,0.172303274,47:02.5,453.8,837,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,445.4,15,00:15.0,
-0.183892563,0.0881337,1.124660969,-0.087380841,-0.087476864,0.221172497,47:03.0,454.3,838,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,445.9,15,00:15.0,
-0.011848111,-0.026052397,0.96284622,0.027156387,-0.044716295,0.058987767,47:03.6,454.9,839,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,446.5,15,00:15.0,
0.015516539,0.011896837,0.991358757,0.021294594,-0.014235131,0.030068543,47:04.1,455.4,840,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,447,15,00:15.0,
0.009212945,0.020394577,1.023526669,-0.018818311,0.02478379,0.020631209,47:04.6,455.9,841,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,447.5,15,00:15.0,
-0.01875951,-0.006995551,0.988190711,0.029928286,0.011718752,0.057144281,47:05.2,456.5,842,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,448.1,15,00:15.0,
-0.05726587,-0.082981706,0.933358967,0.053446595,0.006220965,0.108151525,47:05.7,457,843,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,448.6,15,00:15.0,
0.014061864,-0.151248649,1.005980611,-0.003058437,-0.008439801,0.007358763,47:06.2,457.5,844,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,449.1,15,00:15.0,
0.003151797,-0.137981221,0.941888332,0.003122672,0.001039749,0.009990305,47:06.8,458.1,845,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,449.7,15,00:15.0,
0.002666905,-0.079363316,0.957728624,0.006342072,0.005214331,0.008761466,47:07.3,458.6,846,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,450.2,15,00:15.0,
-0.012094947,-0.073332675,0.985510051,0.002631888,0.081102416,-0.003698056,47:07.8,459.1,847,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,450.7,15,00:15.0,
