acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,datetime,elapsed,Row #,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,datetime,IGNORE,Elapsed,Label,,,
-0.180190027,0.691716015,1.044972181,-0.067239821,0.034027349,0.017257655,54:18.9,2051.6,1351,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,733.5,0,,,,
-0.114531741,0.673021019,0.711838484,-0.003098965,0.01814485,0.015425058,54:19.5,2052.2,1352,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,734.1,0,,,,
-0.08441779,0.739060581,0.761308908,-0.110916689,-0.037443887,0.007178377,54:20.0,2052.7,1353,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,734.6,0,,,,
-0.136006445,0.55453825,0.744493842,-0.167421713,-0.040803645,0.008400109,54:20.6,2053.3,1354,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,735.2,0,,,,
-0.121936813,0.719151616,0.712325931,0.155115128,0.166585103,-0.011147579,54:21.1,2053.8,1355,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,735.7,0,,,,
-0.021227866,1.966619968,0.681376398,0.652970314,0.368170649,0.764651299,54:21.7,2054.4,1356,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,736.3,0,,,,
-0.163405195,0.648498952,0.502746642,-0.186053112,0.250884533,0.136376366,54:22.2,2054.9,1357,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,736.8,0,,,,
-0.087626651,0.729348898,0.480570197,-4.46E-05,0.083507426,-0.056657039,54:22.8,2055.4,1358,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,737.3,0,,,,
0.006788486,0.78980422,0.657494068,-0.169559732,0.00653841,-0.012063878,54:23.3,2056,1359,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,737.9,0,,,,
0.112979792,0.715995312,0.606561482,-0.093812451,-0.202682942,-0.156533509,54:23.8,2056.5,1360,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,738.4,0,,,,
-0.125886187,0.690502107,0.648964703,-0.081595138,-0.185578719,-0.168750823,54:24.4,2057.1,1361,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,739,0,,,,
0.060369033,0.746829987,0.712569594,-0.051051885,-0.18863304,-0.123546787,54:24.9,2057.6,1362,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,739.5,0,,,,
0.044367604,0.800244331,0.501040697,-0.071210444,-0.1901602,-0.176997498,54:25.5,2058.2,1363,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,740.1,0,,,,
-0.057512704,0.790775418,0.52857852,-0.014399976,-0.132128,-0.122325055,54:26.0,2058.7,1364,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,740.6,0,,,,
-0.067139298,0.723279059,0.595107675,-0.060520291,-0.053937249,-0.065820016,54:26.6,2059.3,1365,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,741.2,0,,,,
-0.08145576,0.762854278,0.633611858,-0.052273616,-0.001402838,-0.017561665,54:27.1,2059.8,1366,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,741.7,0,,,,
0.038791347,0.760183573,0.717930913,-0.207433388,0.057851091,-0.041385408,54:27.7,2060.4,1367,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,742.3,0,,,,
-0.034063317,0.860214114,0.869510353,0.075091787,-0.175499439,-0.049632087,54:28.2,2060.9,1368,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,742.8,0,,,,
-0.040234212,0.670593083,0.713788033,-0.031809628,0.029445857,0.107360281,54:28.8,2061.5,1369,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,743.4,0,,,,
0.045579832,0.735175908,0.69721669,-0.005236998,0.179413274,0.15317516,54:29.3,2062,1370,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,743.9,0,,,,
0.048004292,0.718180418,0.617771506,-0.193078056,-0.010260385,-0.11010775,54:29.9,2062.6,1371,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,744.5,0,,,,
0.00654604,0.645342648,0.637754679,-0.059909433,-0.003846299,0.001375158,54:30.4,2063.1,1372,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,745,0,,,,
-0.000246836,0.689530909,0.666998267,-0.093507007,0.027918695,0.0261152,54:31.0,2063.7,1373,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,745.6,0,,,,
-0.04936713,0.692444444,0.66992265,-0.039140016,0.046244651,0.026420632,54:31.5,2064.2,1374,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,746.1,0,,,,
-0.042455733,0.801701069,0.644334495,-0.004015267,0.089005217,0.04444116,54:32.1,2064.8,1375,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,746.7,0,,,,
-0.33495599,1.060760736,1.045215726,-0.386111438,0.010814467,0.047495484,54:32.7,2065.3,1376,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,747.2,0,,,,
-0.20289889,0.52103287,0.653107584,-0.231867984,-0.096697815,0.12690796,54:33.2,2065.9,1377,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,747.8,0,,,,
-0.001974685,0.706769168,0.564401925,-0.073653892,0.049604412,0.041081399,54:33.7,2066.4,1378,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,748.3,0,,,,
0.091644555,0.752171397,0.673090696,-0.005847856,-0.541713178,-0.578641415,54:34.3,2067,1379,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,748.9,0,,,,
-0.029126607,0.733233571,0.637023568,-0.10572432,0.041052297,-0.017867098,54:34.8,2067.5,1380,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,749.4,0,,,,
-0.121443145,0.693415642,0.584141374,-0.124661133,0.180635005,0.18646732,54:35.4,2068.1,1381,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,750,0,,,,
-0.049860798,0.563036025,0.472284496,-0.234311447,0.258214891,0.400881022,54:35.9,2068.6,1382,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,750.5,0,,,,
0.008970499,0.701184928,0.625326097,-0.091063544,0.183383897,0.183718428,54:36.5,2069.1,1383,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,751,0,,,,
-0.021474702,0.803400636,0.688930988,-0.050135583,0.02058831,0.025198901,54:37.0,2069.7,1384,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,751.6,0,,,,
0.823346376,0.923340142,0.578292608,-0.098393932,-0.169390783,-0.639422476,54:37.6,2070.3,1385,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,752.2,0,,,,
-0.073803857,0.640972376,0.560502708,-0.091979846,-0.081120752,0.031918421,54:38.1,2070.8,1386,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,752.7,0,,,,
0.130193457,0.64412874,0.641410112,-0.038529143,-0.070736043,-0.120187022,54:38.7,2071.3,1387,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,753.2,0,,,,
0.105948865,0.779121399,0.701846898,-0.08098428,-0.005068029,-0.020921424,54:39.2,2071.9,1388,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,753.8,0,,,,
-0.002715192,0.755813241,0.588527858,-0.091368988,0.008371007,-0.041079976,54:39.8,2072.4,1389,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,754.3,0,,,,
-0.011601276,0.430471241,-0.191617727,0.54484719,0.341598004,-0.117132701,54:40.3,2073,1390,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,754.9,0,,,,
0.138679072,0.828165472,0.682594836,-0.103586301,0.033111051,-0.018477963,54:40.8,2073.5,1391,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,755.4,0,,,,
0.005576256,0.709925473,0.723292232,-0.137794748,0.001651488,0.023671739,54:41.4,2074.1,1392,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,756,0,,,,
-0.036531676,0.734690368,0.658712626,-0.091979846,-0.006595192,-0.030084403,54:42.0,2074.6,1393,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,756.5,0,,,,
-0.090341851,0.708711505,0.689905822,-0.083122298,0.037387107,0.043524861,54:42.5,2075.2,1394,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,757.1,0,,,,
0.345727861,0.700942159,0.648233593,0.06562338,-0.36883828,-0.267100126,54:43.0,2075.7,1395,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,757.6,0,,,,
0.234202743,0.728863299,0.657250404,-0.095034197,-0.752156258,-0.826041818,54:43.6,2076.3,1396,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,758.2,0,,,,
0.043397821,0.521761239,0.740594745,-0.211098567,-0.15381372,-0.442418456,54:44.1,2076.8,1397,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,758.7,0,,,,
-0.148101389,0.721093953,0.864392698,-0.04769212,-0.00170827,-0.049021222,54:44.7,2077.4,1398,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,759.3,0,,,,
0.060126588,0.643643081,0.624351323,-0.063574627,-0.045995999,-0.053908147,54:45.3,2077.9,1399,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,759.8,0,,,,
-0.05405701,0.716238081,0.543931365,-0.055633381,-0.036222156,-0.073455833,54:45.8,2078.5,1400,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,760.4,0,,,,
0.022789916,0.620335042,0.747661889,-0.010734782,-0.129684538,-0.069790639,54:46.4,2079.1,1401,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,761,0,,,,
-0.082936779,0.581002653,0.745224953,0.067150541,-0.10891512,-0.173332304,54:46.9,2079.6,1402,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,761.5,0,,,,
0.052610762,0.601154387,0.64604032,-0.153066382,0.635118723,0.617738187,54:47.5,2080.2,1403,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,762.1,0,,,,
-0.014069632,0.574689984,0.671384811,-0.040056303,0.020893743,0.051160678,54:48.0,2080.7,1404,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,762.6,0,,,,
-0.129588708,0.519333303,0.682107449,-0.20987685,-0.013925575,-0.045966897,54:48.6,2081.3,1405,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,763.2,0,,,,
-0.079974748,0.698271394,0.484225631,-0.112443849,0.158949286,-0.107969716,54:49.1,2081.8,1406,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,763.7,0,,,,
-0.104164645,0.548225641,0.845140696,-0.057465971,0.025169799,-0.034360457,54:49.7,2082.4,1407,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,764.3,0,,,,
-0.080962092,0.612565637,0.737182975,-0.063269183,0.012952495,-0.020310558,54:50.2,2082.9,1408,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,764.8,0,,,,
-0.10169629,0.635873795,0.682107449,-0.065407217,0.008981872,-0.003817196,54:50.8,2083.5,1409,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,765.4,0,,,,
-0.093550704,0.709197104,0.612166464,-0.05929856,-0.009344086,-0.024586616,54:51.3,2084,1410,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,765.9,0,,,,
-0.115025409,0.71138227,0.619233727,-0.080067977,-0.027670044,-0.034971323,54:51.9,2084.6,1411,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,766.5,0,,,,
-0.104411483,0.699485421,0.627031982,-0.027839005,-0.02369942,-0.026419211,54:52.4,2085.1,1412,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,767,0,,,,
-0.127120361,0.725949764,0.702578008,-0.038834587,-0.012703845,-0.039858244,54:53.0,2085.7,1413,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,767.6,0,,,,
-0.147114038,0.645585418,0.685275495,-0.029671595,-0.071346909,-0.070706941,54:53.5,2086.2,1414,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,768.1,0,,,,
-0.083924115,0.666951239,0.719636798,-0.142070815,0.055407632,0.097891867,54:54.1,2086.8,1415,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,768.7,0,,,,
-0.167107731,0.572262108,0.629956365,-0.051662743,0.0111199,-0.003206332,54:54.6,2087.3,1416,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,769.2,0,,,,
-0.126873523,0.645585418,0.581948102,-0.076402798,0.01814485,0.022450007,54:55.2,2087.9,1417,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,769.8,0,,,,
-0.067139298,0.658696234,0.797132373,-0.052884474,0.04716095,0.005651215,54:55.7,2088.4,1418,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,770.3,0,,,,
0.078310028,0.736389875,0.677720964,0.014616132,-0.029808072,0.009316406,54:56.3,2089,1419,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,770.9,0,,,,
-0.295955926,1.449228883,0.61801523,0.813627899,-0.035000425,0.129351422,54:56.8,2089.5,1420,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,771.4,0,,,,
-0.095278561,0.770138025,0.770081997,-0.04769212,-0.045385133,-0.020005126,54:57.4,2090.1,1421,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,772,0,,,,
0.004848918,0.686374605,0.65213275,-0.060214862,-0.009954952,-0.014201906,54:58.0,2090.6,1422,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,772.5,0,,,,
-0.067386128,0.596055806,0.658956289,-0.005542427,-0.019423364,0.012676165,54:58.5,2091.2,1423,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,773.1,0,,,,
-0.026164578,0.742216885,0.762527466,-0.023257509,-0.158395201,-0.140040159,54:59.0,2091.7,1424,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,773.6,0,,,,
0.00121223,0.576389611,0.649695814,-0.077624515,-0.193214521,-0.096668713,54:59.6,2092.3,1425,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,774.2,0,,,,
0.055520114,0.688802481,0.798107207,-0.020203188,-0.115329206,-0.150424868,55:00.1,2092.8,1426,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,774.7,0,,,,
0.020365456,0.596298516,0.745224953,-0.070599571,-0.225590378,-0.246025264,55:00.7,2093.4,1427,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,775.3,0,,,,
-0.094044387,0.637330532,0.705014944,-0.074875623,-0.180691794,-0.356897324,55:01.2,2093.9,1428,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,775.8,0,,,,
-0.189076111,0.629803956,0.829300404,-0.040972605,0.588998377,0.476017445,55:01.7,2094.4,1429,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,776.3,0,,,,
0.000727338,0.700699389,0.865123808,-0.097783074,0.144288525,0.187689051,55:02.3,2095,1430,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,776.9,0,,,,
0.110070445,0.79004705,0.78738451,0.053100638,-0.103722766,-0.107969716,55:02.8,2095.5,1431,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,777.4,0,,,,
-0.073063351,0.605281889,0.721342683,-0.073653892,-0.02614288,-0.041690841,55:03.4,2096.1,1432,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,778,0,,,,
-0.051341813,0.643885911,0.800544143,-0.027839005,0.070679262,0.055742167,55:03.9,2096.6,1433,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,778.5,0,,,,
-0.041468389,0.692444444,0.829544067,-0.071210444,0.045939222,0.074678987,55:04.5,2097.2,1434,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,779.1,0,,,,
-0.135512769,0.644857109,0.779829919,-0.048913851,0.028529558,0.015730491,55:05.0,2097.7,1435,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,779.6,0,,,,
-0.066151954,0.610866129,0.660418451,-0.051051885,0.034638215,0.020617412,55:05.5,2098.2,1436,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,780.1,0,,,,
-0.009379755,0.668407977,0.712569594,0.029887766,0.040441435,0.062461685,55:06.1,2098.8,1437,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,780.7,0,,,,
-0.061708909,0.542398632,0.704283893,-0.034253091,-0.05882417,0.0261152,55:06.6,2099.3,1438,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,781.2,0,,,,
-0.069360815,0.620092213,0.655544519,-0.078846261,0.024558935,0.014508761,55:07.2,2099.9,1439,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,781.8,0,,,,
-0.004196206,0.698999822,0.744981229,-0.062352896,0.011425333,0.032223854,55:07.7,2100.4,1440,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,782.3,0,,,,
-0.015550646,0.562307596,0.683813393,-0.095339611,0.010509035,-0.032222427,55:08.3,2101,1441,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,782.9,0,,,,
-0.114778578,0.665008903,0.739619911,-0.039750874,-0.024921151,-0.037414785,55:08.8,2101.5,1442,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,783.4,0,,,,
0.116858929,0.846617699,0.734258592,-0.548601627,0.133598372,-0.017561665,55:09.4,2102,1443,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,783.9,0,,,,
-0.01135444,0.683703899,0.767888784,-0.060825735,-0.025532015,-0.049021222,55:09.9,2102.6,1444,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,784.5,0,,,,
-0.033816483,0.668893576,0.681863785,-0.045248672,-0.020034228,-0.035582189,55:10.4,2103.1,1445,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,785,0,,,,
-0.046651937,0.673992157,0.673821747,-0.127715483,-0.016979901,-0.050242953,55:11.0,2103.7,1446,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,785.6,0,,,,
0.088735208,0.589743137,0.668947875,-0.135656729,-0.027670044,-0.074677564,55:11.5,2104.2,1447,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,786.1,0,,,,
-0.019253181,0.567649066,0.645065546,-0.076402798,0.172388315,0.224646404,55:12.1,2104.8,1448,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,786.7,0,,,,
-0.106386162,0.715995312,0.696485579,-0.034863949,0.034638215,0.037110776,55:12.6,2105.3,1449,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,787.2,0,,,,
0.099645272,0.4707748,0.913863182,0.183214933,0.165363371,0.064294279,55:13.2,2105.8,1450,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,787.7,0,,,,
0.086795643,0.410805047,0.081638448,-0.430093765,-0.119605266,-0.11896529,55:13.7,2106.4,1451,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,788.3,0,,,,
-0.155259624,0.860214114,0.22054565,-0.495456338,0.090532377,-0.106137127,55:14.3,2106.9,1452,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,788.8,0,,,,
-0.190310284,0.509378791,0.642628551,-0.088314667,0.580751717,0.59024924,55:14.8,2107.5,1453,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,789.4,0,,,,
-0.123417817,0.638301671,0.658712626,-0.082206026,0.177886114,0.203876987,55:15.3,2108,1454,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,789.9,0,,,,
-0.117246933,0.592656672,0.787628174,-0.054717079,0.032805618,0.022144577,55:15.9,2108.6,1455,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,790.5,0,,,,
0.125102088,0.569591403,0.836123884,-0.101142839,-1.118064523,-1.219133615,55:16.4,2109.1,1456,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,791,0,,,,
-0.123170987,0.612565637,0.662855387,-0.060214862,-0.326994002,-0.320550829,55:17.0,2109.7,1457,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,791.6,0,,,,
-0.103177302,0.577846348,0.65213275,-0.054717079,-0.025226582,0.002596888,55:17.5,2110.2,1458,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,792.1,0,,,,
-0.162417859,0.196904778,0.158402964,-0.385195136,0.307389557,0.017868519,55:18.1,2110.8,1459,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,792.7,0,,,,
-0.166367218,0.50962162,0.522973478,0.058598429,-0.044774268,-0.084756844,55:18.6,2111.3,1460,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,793.2,0,,,,
-0.154765964,0.682004392,0.65286386,-0.073043033,0.073733583,0.002596888,55:19.2,2111.8,1461,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,793.7,0,,,,
-0.065658279,0.572747648,0.833686948,-0.04769212,-0.002930001,-0.009314984,55:19.7,2112.4,1462,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,794.3,0,,,,
-0.07948108,0.589257598,0.721099019,-0.033947662,-0.069819748,-0.073455833,55:20.3,2113,1463,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,794.9,0,,,,
-0.112310223,0.668650746,0.653594911,-0.151844636,-0.048439462,-0.021837723,55:20.8,2113.5,1464,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,795.4,0,,,,
-0.1239115,0.744644821,0.77032572,0.01034008,-0.072874077,0.004124051,55:21.3,2114,1465,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,795.9,0,,,,
-0.064177267,0.632231832,0.718905687,-0.027533576,0.076177046,0.05757476,55:21.9,2114.6,1466,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,796.5,0,,,,
-0.054550678,0.732019603,0.810292006,-0.054717079,-0.056075275,-0.056351606,55:22.4,2115.1,1467,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,797,0,,,,
-0.028632935,0.711139441,0.882913709,-0.053189918,-0.093643494,-0.100333907,55:23.0,2115.7,1468,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,797.6,0,,,,
-0.252512872,0.508650422,0.869266629,-0.110000387,0.946049154,0.877050459,55:23.5,2116.2,1469,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,798.1,0,,,,
